# Engine name: 
# Thu Sep 4 20:35:05 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     0.6000    223.0000      3.0000     10.0000    909.5345   1215.7538     17.0367      1.2651      1.1562   1205.7587    177.9595    202.1450      1.4474      1.6441      1.0000 
     0.6000    230.0000      3.0000     10.0000    909.5345   1217.9053     17.0528      1.2656      1.1562   1206.2291    178.7689    202.7821      1.4534      1.6486      1.0000 
     0.6000    237.0000      3.0000     10.0000    909.5345   1219.9996     17.0686      1.2661      1.1563   1206.6847    179.5490    203.3975      1.4592      1.6530      1.0000 
     0.6000    244.0000      3.0000     10.0000    909.5345   1222.0399     17.0839      1.2666      1.1563   1207.1266    180.3018    203.9924      1.4648      1.6572      1.0000 
     0.6000    251.0000      3.0000     10.0000    909.5345   1224.0290     17.0989      1.2671      1.1564   1207.5553    181.0289    204.5681      1.4702      1.6613      1.0000 
     0.6000    258.0000      3.0000     10.0000    909.5345   1225.9696     17.1136      1.2675      1.1564   1207.9718    181.7321    205.1258      1.4754      1.6653      1.0000 
     0.6000    265.0000      3.0000     10.0000    909.5345   1227.8641     17.1280      1.2680      1.1564   1208.3766    182.4127    205.6664      1.4804      1.6691      1.0000 
     0.6000    272.0000      3.0000     10.0000    909.5345   1229.7148     17.1421      1.2684      1.1565   1208.7703    183.0720    206.1909      1.4852      1.6728      1.0000 
     0.6000    279.0000      3.0000     10.0000    909.5345   1231.5237     17.1559      1.2688      1.1565   1209.1536    183.7112    206.7003      1.4900      1.6764      1.0000 
     0.6000    286.0000      3.0000     10.0000    909.5345   1233.2928     17.1694      1.2692      1.1565   1209.5269    184.3315    207.1952      1.4945      1.6799      1.0000 
     0.6000    293.0000      3.0000     10.0000    909.5345   1235.0240     17.1826      1.2696      1.1566   1209.8907    184.9338    207.6765      1.4990      1.6833      1.0000 
     0.6000    300.0000      3.0000     10.0000    909.5345   1236.7187     17.1956      1.2700      1.1566   1210.2455    185.5191    208.1448      1.5033      1.6866      1.0000 
     0.6000    307.0000      3.0000     10.0000    909.5345   1238.3788     17.2084      1.2703      1.1566   1210.5918    186.0883    208.6008      1.5074      1.6898      1.0000 
     0.6000    314.0000      3.0000     10.0000    909.5345   1240.0055     17.2209      1.2707      1.1567   1210.9298    186.6422    209.0451      1.5115      1.6929      1.0000 
     0.6000    321.0000      3.0000     10.0000    909.5345   1241.6004     17.2332      1.2710      1.1567   1211.2600    187.1815    209.4782      1.5155      1.6960      1.0000 
     0.6000    328.0000      3.0000     10.0000    909.5345   1243.1646     17.2453      1.2713      1.1567   1211.5827    187.7070    209.9006      1.5193      1.6990      1.0000 
     0.6000    335.0000      3.0000     10.0000    909.5345   1244.6995     17.2572      1.2717      1.1567   1211.8982    188.2192    210.3129      1.5231      1.7018      1.0000 
     0.6000    342.0000      3.0000     10.0000    909.5345   1246.2060     17.2689      1.2720      1.1568   1212.2068    188.7188    210.7154      1.5267      1.7047      1.0000 
     0.6000    349.0000      3.0000     10.0000    909.5345   1247.6854     17.2804      1.2723      1.1568   1212.5088    189.2064    211.1087      1.5303      1.7074      1.0000 
     0.6000    356.0000      3.0000     10.0000    909.5345   1249.1387     17.2917      1.2726      1.1568   1212.8045    189.6825    211.4930      1.5338      1.7101      1.0000 
     0.6000    363.0000      3.0000     10.0000    909.5345   1250.5667     17.3029      1.2729      1.1568   1213.0941    190.1475    211.8688      1.5372      1.7127      1.0000 
     0.6000    370.0000      3.0000     10.0000    909.5345   1251.9704     17.3138      1.2732      1.1568   1213.3779    190.6020    212.2364      1.5405      1.7153      1.0000 
     0.6000    377.0000      3.0000     10.0000    909.5345   1253.3506     17.3246      1.2734      1.1569   1213.6560    191.0464    212.5961      1.5437      1.7178      1.0000 
     0.6000    384.0000      3.0000     10.0000    909.5345   1254.7082     17.3353      1.2737      1.1569   1213.9287    191.4810    212.9483      1.5469      1.7203      1.0000 
     0.6000    391.0000      3.0000     10.0000    909.5345   1256.0439     17.3458      1.2740      1.1569   1214.1962    191.9064    213.2932      1.5500      1.7227      1.0000 
     0.6000    398.0000      3.0000     10.0000    909.5345   1257.3584     17.3561      1.2742      1.1569   1214.4587    192.3228    213.6312      1.5530      1.7251      1.0000 
     0.6000    405.0000      3.0000     10.0000    909.5345   1258.6525     17.3663      1.2745      1.1569   1214.7164    192.7306    213.9624      1.5560      1.7274      1.0000 
     0.6000    412.0000      3.0000     10.0000    909.5345   1259.9268     17.3764      1.2747      1.1569   1214.9693    193.1301    214.2872      1.5589      1.7296      1.0000 
     0.6000    419.0000      3.0000     10.0000    909.5345   1261.1820     17.3863      1.2750      1.1569   1215.2177    193.5217    214.6057      1.5617      1.7318      1.0000 
     0.6000    426.0000      3.0000     10.0000    909.5345   1262.4185     17.3961      1.2752      1.1570   1215.4618    193.9055    214.9182      1.5645      1.7340      1.0000 
     0.6000    433.0000      3.0000     10.0000    909.5345   1263.6370     17.4058      1.2754      1.1570   1215.7016    194.2820    215.2248      1.5672      1.7361      1.0000 
     0.6000    440.0000      3.0000     10.0000    909.5345   1264.8381     17.4153      1.2757      1.1570   1215.9373    194.6513    215.5259      1.5699      1.7382      1.0000 
     0.6000    447.0000      3.0000     10.0000    909.5345   1266.0222     17.4247      1.2759      1.1570   1216.1691    195.0137    215.8216      1.5725      1.7403      1.0000 
     0.6000    454.0000      3.0000     10.0000    909.5345   1267.1899     17.4340      1.2761      1.1570   1216.3970    195.3695    216.1120      1.5751      1.7423      1.0000 
     0.6000    461.0000      3.0000     10.0000    909.5345   1268.3416     17.4432      1.2763      1.1570   1216.6212    195.7189    216.3973      1.5776      1.7443      1.0000 
     0.6000    468.0000      3.0000     10.0000    909.5345   1269.4777     17.4523      1.2765      1.1570   1216.8418    196.0620    216.6778      1.5801      1.7462      1.0000 
     0.6000    475.0000      3.0000     10.0000    909.5345   1270.5988     17.4612      1.2767      1.1570   1217.0590    196.3991    216.9535      1.5825      1.7481      1.0000 
     0.6000    482.0000      3.0000     10.0000    909.5345   1271.7052     17.4701      1.2769      1.1570   1217.2727    196.7304    217.2246      1.5849      1.7500      1.0000 
     0.6000    489.0000      3.0000     10.0000    909.5345   1272.7973     17.4788      1.2771      1.1571   1217.4832    197.0560    217.4912      1.5873      1.7519      1.0000 
     0.6000    496.0000      3.0000     10.0000    909.5345   1273.8755     17.4875      1.2773      1.1571   1217.6904    197.3762    217.7535      1.5896      1.7537      1.0000 
     0.6000    503.0000      3.0000     10.0000    909.5345   1274.9401     17.4960      1.2775      1.1571   1217.8946    197.6911    218.0117      1.5918      1.7555      1.0000 
     0.6000    510.0000      3.0000     10.0000    909.5345   1275.9916     17.5045      1.2777      1.1571   1218.0957    198.0009    218.2657      1.5941      1.7572      1.0000 
     0.6000    517.0000      3.0000     10.0000    909.5345   1277.0302     17.5129      1.2779      1.1571   1218.2939    198.3057    218.5158      1.5963      1.7589      1.0000 
     0.6000    524.0000      3.0000     10.0000    909.5345   1278.0563     17.5212      1.2780      1.1571   1218.4893    198.6057    218.7621      1.5984      1.7606      1.0000 
     0.6000    531.0000      3.0000     10.0000    909.5345   1279.0702     17.5293      1.2782      1.1571   1218.6818    198.9009    219.0047      1.6005      1.7623      1.0000 
     0.6000    538.0000      3.0000     10.0000    909.5345   1280.0722     17.5374      1.2784      1.1571   1218.8717    199.1917    219.2436      1.6026      1.7640      1.0000 
     0.6500     90.0000      3.0000     10.0000    913.8355   1179.3517     16.3301      1.2458      1.1629   1211.1322    153.9343    185.0047      1.2464      1.4980      1.0000 
     0.6500     97.0000      3.0000     10.0000    913.8355   1184.0285     16.3601      1.2472      1.1630   1212.3602    156.3875    186.7752      1.2650      1.5108      1.0000 
     0.6500    104.0000      3.0000     10.0000    913.8355   1188.4214     16.3884      1.2485      1.1631   1213.5018    158.6262    188.4074      1.2819      1.5226      1.0000 
     0.6500    111.0000      3.0000     10.0000    913.8355   1192.5649     16.4153      1.2497      1.1632   1214.5679    160.6827    189.9199      1.2974      1.5334      1.0000 
     0.6500    118.0000      3.0000     10.0000    913.8355   1196.4875     16.4408      1.2508      1.1633   1215.5680    162.5828    191.3283      1.3116      1.5435      1.0000 
     0.6500    125.0000      3.0000     10.0000    913.8355   1200.2129     16.4653      1.2519      1.1633   1216.5095    164.3470    192.6450      1.3249      1.5530      1.0000 
     0.6500    132.0000      3.0000     10.0000    913.8355   1203.7611     16.4887      1.2529      1.1634   1217.3989    165.9924    193.8805      1.3371      1.5618      1.0000 
     0.6500    139.0000      3.0000     10.0000    913.8355   1207.1493     16.5111      1.2539      1.1635   1218.2414    167.5330    195.0438      1.3486      1.5701      1.0000 
     0.6500    146.0000      3.0000     10.0000    913.8355   1210.3921     16.5327      1.2548      1.1635   1219.0418    168.9806    196.1424      1.3594      1.5779      1.0000 
     0.6500    153.0000      3.0000     10.0000    913.8355   1213.5021     16.5535      1.2556      1.1636   1219.8039    170.3451    197.1826      1.3695      1.5853      1.0000 
     0.6500    160.0000      3.0000     10.0000    913.8355   1216.4906     16.5735      1.2565      1.1636   1220.5312    171.6348    198.1700      1.3790      1.5922      1.0000 
     0.6500    167.0000      3.0000     10.0000    913.8355   1219.3671     16.5929      1.2573      1.1637   1221.2266    172.8572    199.1093      1.3881      1.5989      1.0000 
     0.6500    174.0000      3.0000     10.0000    913.8355   1222.1403     16.6117      1.2580      1.1637   1221.8797    174.0183    200.0049      1.3966      1.6052      1.0000 
     0.6500    181.0000      3.0000     10.0000    913.8355   1224.8177     16.6298      1.2587      1.1638   1222.5180    175.1238    200.8603      1.4048      1.6112      1.0000 
     0.6500    188.0000      3.0000     10.0000    913.8355   1227.4062     16.6475      1.2594      1.1638   1223.1315    176.1783    201.6788      1.4125      1.6170      1.0000 
     0.6500    195.0000      3.0000     10.0000    913.8355   1229.9118     16.6646      1.2601      1.1639   1223.7219    177.1861    202.4633      1.4199      1.6225      1.0000 
     0.6500    202.0000      3.0000     10.0000    913.8355   1232.3399     16.6813      1.2607      1.1639   1224.2910    178.1508    203.2164      1.4270      1.6278      1.0000 
     0.6500    209.0000      3.0000     10.0000    913.8355   1234.6955     16.6975      1.2613      1.1640   1224.8400    179.0758    203.9402      1.4338      1.6328      1.0000 
     0.6500    216.0000      3.0000     10.0000    913.8355   1236.9830     16.7133      1.2619      1.1640   1225.3705    179.9640    204.6369      1.4403      1.6377      1.0000 
     0.6500    223.0000      3.0000     10.0000    913.8355   1239.2066     16.7287      1.2625      1.1640   1225.8835    180.8180    205.3084      1.4465      1.6424      1.0000 
     0.6500    230.0000      3.0000     10.0000    913.8355   1241.3698     16.7437      1.2630      1.1641   1226.3801    181.6403    205.9562      1.4525      1.6469      1.0000 
     0.6500    237.0000      3.0000     10.0000    913.8355   1243.4760     16.7583      1.2636      1.1641   1226.8614    182.4328    206.5819      1.4582      1.6513      1.0000 
     0.6500    244.0000      3.0000     10.0000    913.8355   1245.5284     16.7727      1.2641      1.1641   1227.3282    183.1977    207.1868      1.4638      1.6555      1.0000 
     0.6500    251.0000      3.0000     10.0000    913.8355   1247.5298     16.7867      1.2646      1.1641   1227.7813    183.9365    207.7723      1.4692      1.6595      1.0000 
     0.6500    258.0000      3.0000     10.0000    913.8355   1249.4828     16.8004      1.2651      1.1642   1228.2216    184.6510    208.3395      1.4743      1.6635      1.0000 
     0.6500    265.0000      3.0000     10.0000    913.8355   1251.3898     16.8138      1.2655      1.1642   1228.6496    185.3426    208.8893      1.4793      1.6673      1.0000 
     0.6500    272.0000      3.0000     10.0000    913.8355   1253.2531     16.8269      1.2660      1.1642   1229.0660    186.0126    209.4229      1.4842      1.6710      1.0000 
     0.6500    279.0000      3.0000     10.0000    913.8355   1255.0747     16.8398      1.2664      1.1642   1229.4715    186.6622    209.9410      1.4889      1.6746      1.0000 
     0.6500    286.0000      3.0000     10.0000    913.8355   1256.8566     16.8524      1.2668      1.1643   1229.8666    187.2925    210.4445      1.4934      1.6780      1.0000 
     0.6500    293.0000      3.0000     10.0000    913.8355   1258.6005     16.8648      1.2673      1.1643   1230.2517    187.9047    210.9341      1.4978      1.6814      1.0000 
     0.6500    300.0000      3.0000     10.0000    913.8355   1260.3082     16.8770      1.2677      1.1643   1230.6273    188.4996    211.4106      1.5021      1.6847      1.0000 
     0.6500    307.0000      3.0000     10.0000    913.8355   1261.9811     16.8889      1.2681      1.1643   1230.9940    189.0781    211.8745      1.5063      1.6879      1.0000 
     0.6500    314.0000      3.0000     10.0000    913.8355   1263.6208     16.9006      1.2684      1.1643   1231.3520    189.6411    212.3265      1.5103      1.6910      1.0000 
     0.6500    321.0000      3.0000     10.0000    913.8355   1265.2286     16.9121      1.2688      1.1644   1231.7018    190.1893    212.7672      1.5143      1.6940      1.0000 
     0.6500    328.0000      3.0000     10.0000    913.8355   1266.8058     16.9235      1.2692      1.1644   1232.0438    190.7234    213.1971      1.5181      1.6970      1.0000 
     0.6500    335.0000      3.0000     10.0000    913.8355   1268.3537     16.9346      1.2695      1.1644   1232.3782    191.2441    213.6166      1.5218      1.6999      1.0000 
     0.6500    342.0000      3.0000     10.0000    913.8355   1269.8733     16.9455      1.2699      1.1644   1232.7054    191.7520    214.0262      1.5255      1.7027      1.0000 
     0.6500    349.0000      3.0000     10.0000    913.8355   1271.3657     16.9563      1.2702      1.1644   1233.0257    192.2477    214.4264      1.5290      1.7054      1.0000 
     0.6500    356.0000      3.0000     10.0000    913.8355   1272.8319     16.9669      1.2705      1.1644   1233.3393    192.7317    214.8176      1.5325      1.7081      1.0000 
     0.6500    363.0000      3.0000     10.0000    913.8355   1274.2729     16.9773      1.2709      1.1644   1233.6465    193.2044    215.2001      1.5358      1.7107      1.0000 
     0.6500    370.0000      3.0000     10.0000    913.8355   1275.6896     16.9876      1.2712      1.1645   1233.9476    193.6665    215.5742      1.5391      1.7133      1.0000 
     0.6500    377.0000      3.0000     10.0000    913.8355   1277.0828     16.9977      1.2715      1.1645   1234.2428    194.1183    215.9404      1.5424      1.7157      1.0000 
     0.6500    384.0000      3.0000     10.0000    913.8355   1278.4533     17.0077      1.2718      1.1645   1234.5322    194.5603    216.2989      1.5455      1.7182      1.0000 
     0.6500    391.0000      3.0000     10.0000    913.8355   1279.8020     17.0176      1.2721      1.1645   1234.8162    194.9928    216.6500      1.5486      1.7206      1.0000 
     0.6500    398.0000      3.0000     10.0000    913.8355   1281.1294     17.0273      1.2724      1.1645   1235.0950    195.4162    216.9940      1.5516      1.7229      1.0000 
     0.6500    405.0000      3.0000     10.0000    913.8355   1282.4364     17.0368      1.2726      1.1645   1235.3686    195.8309    217.3313      1.5546      1.7252      1.0000 
     0.6500    412.0000      3.0000     10.0000    913.8355   1283.7236     17.0462      1.2729      1.1645   1235.6373    196.2371    217.6619      1.5574      1.7275      1.0000 
     0.6500    419.0000      3.0000     10.0000    913.8355   1284.9916     17.0556      1.2732      1.1645   1235.9012    196.6353    217.9862      1.5603      1.7297      1.0000 
     0.6500    426.0000      3.0000     10.0000    913.8355   1286.2409     17.0647      1.2734      1.1645   1236.1605    197.0257    218.3043      1.5630      1.7318      1.0000 
     0.6500    433.0000      3.0000     10.0000    913.8355   1287.4722     17.0738      1.2737      1.1645   1236.4154    197.4085    218.6166      1.5657      1.7340      1.0000 
     0.6500    440.0000      3.0000     10.0000    913.8355   1288.6860     17.0828      1.2740      1.1645   1236.6660    197.7841    218.9232      1.5684      1.7360      1.0000 
     0.6500    447.0000      3.0000     10.0000    913.8355   1289.8829     17.0916      1.2742      1.1646   1236.9124    198.1527    219.2242      1.5710      1.7381      1.0000 
     0.6500    454.0000      3.0000     10.0000    913.8355   1291.0632     17.1003      1.2744      1.1646   1237.1548    198.5146    219.5200      1.5736      1.7401      1.0000 
     0.6500    461.0000      3.0000     10.0000    913.8355   1292.2275     17.1089      1.2747      1.1646   1237.3933    198.8699    219.8105      1.5761      1.7421      1.0000 
