# Engine name: 
# Thu Sep 4 20:43:00 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.3000    307.0000      3.0000     10.0000      0.0000   3020.5590     21.3518      1.1648      1.1539   1693.4505    255.5820    283.6465      1.4801      1.6426      1.0000 
     1.3000    314.0000      3.0000     10.0000      0.0000   3021.8865     21.3545      1.1649      1.1541   1693.5893    256.2234    284.1054      1.4836      1.6451      1.0000 
     1.3000    321.0000      3.0000     10.0000      0.0000   3023.1791     21.3572      1.1651      1.1543   1693.7240    256.8467    284.5517      1.4871      1.6476      1.0000 
     1.3000    328.0000      3.0000     10.0000      0.0000   3024.4385     21.3597      1.1652      1.1546   1693.8548    257.4526    284.9862      1.4905      1.6499      1.0000 
     1.3000    335.0000      3.0000     10.0000      0.0000   3025.6662     21.3622      1.1653      1.1548   1693.9817    258.0420    285.4093      1.4938      1.6523      1.0000 
     1.3000    342.0000      3.0000     10.0000      0.0000   3026.8636     21.3646      1.1655      1.1550   1694.1051    258.6157    285.8216      1.4970      1.6545      1.0000 
     1.3000    349.0000      3.0000     10.0000      0.0000   3028.0320     21.3670      1.1656      1.1552   1694.2251    259.1744    286.2235      1.5002      1.6567      1.0000 
     1.3000    356.0000      3.0000     10.0000      0.0000   3029.1727     21.3693      1.1657      1.1554   1694.3418    259.7189    286.6156      1.5032      1.6589      1.0000 
     1.3000    363.0000      3.0000     10.0000      0.0000   3030.2867     21.3716      1.1659      1.1556   1694.4554    260.2497    286.9982      1.5062      1.6610      1.0000 
     1.3000    370.0000      3.0000     10.0000      0.0000   3031.3753     21.3738      1.1660      1.1558   1694.5660    260.7675    287.3717      1.5091      1.6631      1.0000 
     1.3000    377.0000      3.0000     10.0000      0.0000   3032.4393     21.3759      1.1661      1.1560   1694.6737    261.2728    287.7366      1.5119      1.6651      1.0000 
     1.3000    384.0000      3.0000     10.0000      0.0000   3033.4798     21.3780      1.1663      1.1562   1694.7788    261.7662    288.0932      1.5147      1.6670      1.0000 
     1.3000    391.0000      3.0000     10.0000      0.0000   3034.4978     21.3801      1.1664      1.1564   1694.8812    262.2482    288.4419      1.5174      1.6689      1.0000 
     1.3000    398.0000      3.0000     10.0000      0.0000   3035.4939     21.3821      1.1665      1.1565   1694.9811    262.7192    288.7828      1.5200      1.6708      1.0000 
     1.3000    405.0000      3.0000     10.0000      0.0000   3036.4692     21.3841      1.1666      1.1567   1695.0786    263.1797    289.1165      1.5226      1.6726      1.0000 
     1.3000    412.0000      3.0000     10.0000      0.0000   3037.4243     21.3861      1.1667      1.1569   1695.1738    263.6300    289.4431      1.5251      1.6744      1.0000 
     1.3000    419.0000      3.0000     10.0000      0.0000   3038.3599     21.3880      1.1668      1.1571   1695.2668    264.0706    289.7628      1.5276      1.6762      1.0000 
     1.3000    426.0000      3.0000     10.0000      0.0000   3039.2768     21.3898      1.1670      1.1572   1695.3576    264.5019    290.0760      1.5300      1.6779      1.0000 
     1.3000    433.0000      3.0000     10.0000      0.0000   3040.1757     21.3916      1.1671      1.1574   1695.4464    264.9242    290.3830      1.5324      1.6796      1.0000 
     1.3000    440.0000      3.0000     10.0000      0.0000   3041.0571     21.3934      1.1672      1.1576   1695.5333    265.3378    290.6838      1.5347      1.6813      1.0000 
     1.3000    447.0000      3.0000     10.0000      0.0000   3041.9216     21.3952      1.1673      1.1577   1695.6182    265.7431    290.9788      1.5369      1.6829      1.0000 
     1.3000    454.0000      3.0000     10.0000      0.0000   3042.7698     21.3969      1.1674      1.1579   1695.7013    266.1403    291.2681      1.5392      1.6845      1.0000 
     1.3000    461.0000      3.0000     10.0000      0.0000   3043.6023     21.3986      1.1675      1.1580   1695.7826    266.5298    291.5519      1.5413      1.6860      1.0000 
     1.3000    468.0000      3.0000     10.0000      0.0000   3044.4195     21.4003      1.1676      1.1582   1695.8622    266.9117    291.8304      1.5435      1.6876      1.0000 
     1.3000    475.0000      3.0000     10.0000      0.0000   3045.2220     21.4019      1.1677      1.1583   1695.9402    267.2865    292.1039      1.5456      1.6891      1.0000 
     1.3000    482.0000      3.0000     10.0000      0.0000   3046.0101     21.4035      1.1678      1.1585   1696.0166    267.6542    292.3724      1.5476      1.6905      1.0000 
     1.3000    489.0000      3.0000     10.0000      0.0000   3046.7845     21.4051      1.1679      1.1586   1696.0915    268.0151    292.6361      1.5496      1.6920      1.0000 
     1.3000    496.0000      3.0000     10.0000      0.0000   3047.5454     21.4066      1.1680      1.1588   1696.1648    268.3695    292.8952      1.5516      1.6934      1.0000 
     1.3000    503.0000      3.0000     10.0000      0.0000   3048.2933     21.4081      1.1681      1.1589   1696.2368    268.7176    293.1499      1.5536      1.6948      1.0000 
     1.3000    510.0000      3.0000     10.0000      0.0000   3049.0285     21.4096      1.1682      1.1591   1696.3073    269.0596    293.4002      1.5555      1.6962      1.0000 
     1.3000    517.0000      3.0000     10.0000      0.0000   3049.7516     21.4111      1.1683      1.1592   1696.3765    269.3956    293.6462      1.5574      1.6976      1.0000 
     1.3000    524.0000      3.0000     10.0000      0.0000   3050.4627     21.4125      1.1684      1.1593   1696.4444    269.7258    293.8882      1.5592      1.6989      1.0000 
     1.3000    531.0000      3.0000     10.0000      0.0000   3051.1623     21.4140      1.1685      1.1595   1696.5111    270.0505    294.1262      1.5610      1.7002      1.0000 
     1.3000    538.0000      3.0000     10.0000      0.0000   3051.8506     21.4154      1.1686      1.1596   1696.5765    270.3697    294.3604      1.5628      1.7015      1.0000 
     1.3500     90.0000      3.0000     10.0000      0.0000   2986.4379     21.5035      1.1550      1.1347   1689.2440    213.7527    255.9658      1.2409      1.4860      1.0000 
     1.3500     97.0000      3.0000     10.0000      0.0000   2992.4911     21.5158      1.1553      1.1353   1690.0893    216.9615    258.0836      1.2589      1.4975      1.0000 
     1.3500    104.0000      3.0000     10.0000      0.0000   2998.0880     21.5273      1.1556      1.1360   1690.8638    219.8724    260.0190      1.2752      1.5081      1.0000 
     1.3500    111.0000      3.0000     10.0000      0.0000   3003.2893     21.5380      1.1558      1.1365   1691.5772    222.5312    261.7982      1.2901      1.5177      1.0000 
     1.3500    118.0000      3.0000     10.0000      0.0000   3008.1445     21.5479      1.1561      1.1371   1692.2377    224.9742    263.4424      1.3037      1.5267      1.0000 
     1.3500    125.0000      3.0000     10.0000      0.0000   3012.6945     21.5572      1.1563      1.1376   1692.8518    227.2307    264.9687      1.3163      1.5350      1.0000 
     1.3500    132.0000      3.0000     10.0000      0.0000   3016.9732     21.5660      1.1565      1.1380   1693.4250    229.3247    266.3916      1.3280      1.5427      1.0000 
     1.3500    139.0000      3.0000     10.0000      0.0000   3021.0096     21.5743      1.1567      1.1385   1693.9618    231.2757    267.7229      1.3389      1.5499      1.0000 
     1.3500    146.0000      3.0000     10.0000      0.0000   3024.8279     21.5821      1.1569      1.1389   1694.4662    233.1004    268.9727      1.3491      1.5567      1.0000 
     1.3500    153.0000      3.0000     10.0000      0.0000   3028.4492     21.5896      1.1571      1.1394   1694.9413    234.8126    270.1496      1.3586      1.5630      1.0000 
     1.3500    160.0000      3.0000     10.0000      0.0000   3031.8917     21.5967      1.1573      1.1398   1695.3901    236.4241    271.2608      1.3675      1.5691      1.0000 
     1.3500    167.0000      3.0000     10.0000      0.0000   3035.1710     21.6034      1.1575      1.1402   1695.8151    237.9449    272.3128      1.3760      1.5747      1.0000 
     1.3500    174.0000      3.0000     10.0000      0.0000   3038.3011     21.6098      1.1577      1.1405   1696.2183    239.3838    273.3109      1.3840      1.5801      1.0000 
     1.3500    181.0000      3.0000     10.0000      0.0000   3041.2939     21.6160      1.1578      1.1409   1696.6016    240.7483    274.2599      1.3916      1.5853      1.0000 
     1.3500    188.0000      3.0000     10.0000      0.0000   3044.1604     21.6219      1.1580      1.1412   1696.9666    242.0451    275.1641      1.3988      1.5902      1.0000 
     1.3500    195.0000      3.0000     10.0000      0.0000   3046.9100     21.6276      1.1582      1.1416   1697.3150    243.2798    276.0271      1.4056      1.5948      1.0000 
     1.3500    202.0000      3.0000     10.0000      0.0000   3049.5512     21.6330      1.1583      1.1419   1697.6478    244.4577    276.8522      1.4121      1.5993      1.0000 
     1.3500    209.0000      3.0000     10.0000      0.0000   3052.0917     21.6382      1.1585      1.1422   1697.9664    245.5832    277.6422      1.4184      1.6035      1.0000 
     1.3500    216.0000      3.0000     10.0000      0.0000   3054.5384     21.6433      1.1587      1.1425   1698.2716    246.6604    278.3999      1.4243      1.6076      1.0000 
     1.3500    223.0000      3.0000     10.0000      0.0000   3056.8975     21.6481      1.1588      1.1428   1698.5646    247.6928    279.1275      1.4301      1.6115      1.0000 
     1.3500    230.0000      3.0000     10.0000      0.0000   3059.1745     21.6528      1.1590      1.1431   1698.8460    248.6837    279.8271      1.4355      1.6153      1.0000 
     1.3500    237.0000      3.0000     10.0000      0.0000   3061.3746     21.6574      1.1591      1.1434   1699.1167    249.6359    280.5006      1.4408      1.6189      1.0000 
     1.3500    244.0000      3.0000     10.0000      0.0000   3063.5025     21.6618      1.1592      1.1436   1699.3773    250.5522    281.1497      1.4459      1.6224      1.0000 
     1.3500    251.0000      3.0000     10.0000      0.0000   3065.5623     21.6660      1.1594      1.1439   1699.6285    251.4347    281.7759      1.4507      1.6258      1.0000 
     1.3500    258.0000      3.0000     10.0000      0.0000   3067.5581     21.6701      1.1595      1.1442   1699.8709    252.2858    282.3808      1.4555      1.6291      1.0000 
     1.3500    265.0000      3.0000     10.0000      0.0000   3069.4932     21.6741      1.1596      1.1444   1700.1049    253.1074    282.9655      1.4600      1.6322      1.0000 
     1.3500    272.0000      3.0000     10.0000      0.0000   3071.3712     21.6780      1.1598      1.1447   1700.3312    253.9012    283.5313      1.4644      1.6353      1.0000 
     1.3500    279.0000      3.0000     10.0000      0.0000   3073.1948     21.6818      1.1599      1.1449   1700.5500    254.6688    284.0792      1.4686      1.6382      1.0000 
     1.3500    286.0000      3.0000     10.0000      0.0000   3074.9671     21.6854      1.1600      1.1451   1700.7618    255.4119    284.6102      1.4727      1.6411      1.0000 
     1.3500    293.0000      3.0000     10.0000      0.0000   3076.6905     21.6890      1.1601      1.1454   1700.9670    256.1317    285.1253      1.4767      1.6438      1.0000 
     1.3500    300.0000      3.0000     10.0000      0.0000   3078.3675     21.6925      1.1603      1.1456   1701.1659    256.8296    285.6252      1.4805      1.6465      1.0000 
     1.3500    307.0000      3.0000     10.0000      0.0000   3080.0003     21.6958      1.1604      1.1458   1701.3589    257.5067    286.1109      1.4843      1.6491      1.0000 
     1.3500    314.0000      3.0000     10.0000      0.0000   3081.5910     21.6991      1.1605      1.1460   1701.5463    258.1640    286.5830      1.4879      1.6517      1.0000 
     1.3500    321.0000      3.0000     10.0000      0.0000   3083.1415     21.7023      1.1606      1.1462   1701.7283    258.8027    287.0421      1.4914      1.6542      1.0000 
     1.3500    328.0000      3.0000     10.0000      0.0000   3084.6537     21.7055      1.1607      1.1464   1701.9052    259.4236    287.4890      1.4948      1.6566      1.0000 
     1.3500    335.0000      3.0000     10.0000      0.0000   3086.1292     21.7085      1.1608      1.1466   1702.0772    260.0277    287.9241      1.4982      1.6589      1.0000 
     1.3500    342.0000      3.0000     10.0000      0.0000   3087.5696     21.7115      1.1609      1.1468   1702.2446    260.6156    288.3481      1.5014      1.6612      1.0000 
     1.3500    349.0000      3.0000     10.0000      0.0000   3088.9765     21.7144      1.1610      1.1470   1702.4075    261.1882    288.7615      1.5046      1.6634      1.0000 
     1.3500    356.0000      3.0000     10.0000      0.0000   3090.3512     21.7172      1.1611      1.1472   1702.5663    261.7462    289.1646      1.5076      1.6656      1.0000 
     1.3500    363.0000      3.0000     10.0000      0.0000   3091.6950     21.7200      1.1612      1.1474   1702.7209    262.2902    289.5580      1.5106      1.6677      1.0000 
     1.3500    370.0000      3.0000     10.0000      0.0000   3093.0092     21.7227      1.1613      1.1476   1702.8717    262.8209    289.9422      1.5136      1.6697      1.0000 
